ocorrencia,problema,prob_id
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Posse - Acessos                  Matrícula / Nome:  &n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Posse - Acessos                  Matrícula / Nome: 8.944.863</SPAN","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Posse - Acessos                  Matrícula / Nome: 6.797.796-0</SP","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 9.304.754-1","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.111-1","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 8.176.132-5","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.111-1","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Posse - Acessos                  Matrícula / Nome: 6.240.278-1</SP","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.11111","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.11111","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.1111-","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.11111","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.111</","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111</SPAN","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.111-1","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111</SPAN","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111.1</SP","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111</SPAN","Acessos Diversos",70
"Desligamento da FBB                  Matrícula / Nome: 1.111</SPAN","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"Alteração de Acessos                  Nome:   &nb","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Movimentação Interna                  Matrícula / Nome: 6.840.551-","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Alteração de Acessos                  Nome:   &nb","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Reativação de Acessos                  Nome: Solicito rea","Acessos Diversos",70
"Reativação de Acessos                  Nome: IVONE JAQUELINE DE SOUZA P","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Reativação de Acessos                  Nome: PATRÍCIA LUSTOSA BORGES DE","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Alteração de Acessos                  Nome:   &nb","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"Reativação de Acessos                  Nome: `PAULA MARCELLE ROQIE DE O","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Desligamento da FBB                  
                Matrícula / Nome: </b","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Alteração de Acessos                  Nome:   &nb","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Reativação de Acessos                  Nome: ISLAINE TEDESCO DE SOUZA</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
